id,FEATURE_CLASS_SKEY,ZONE,SUBZONE,VARIANT,PHASE,NATURAL_DISTURBANCE,MAP_LABEL,BGC_LABEL,ZONE_NAME,SUBZONE_NAME,VARIANT_NAME,PHASE_NAME,NATURAL_DISTURBANCE_NAME,FEATURE_AREA_SQM,FEATURE_LENGTH_M,FEATURE_AREA,FEATURE_LENGTH,OBJECTID,SE_ANNO_CAD_DATA,geometry
WHSE_FOREST_VEGETATION.BEC_BIOGEOCLIMATIC_POLY.5112030,435,BAFA,un,NA,NA,NDT5,BAFAun,BAFAun,Boreal Altai Fescue Alpine,Undifferentiated,NA,NA,Alpine Tundra and Subalpine Parkland ecosystems,6340789.7075,15640.6446,6340790,15641,5112030,NA,"list(c(1174820.75, 1174819.25, 1174810.625, 1174810.125, 1174828.75, 1174839.875, 1174849.25, 1174853.625, 1174862.5, 1174863.25, 1174865.75, 1174865.25, 1174868.625, 1174870.25, 1174872.75, 1174877.5, 1174897.25, 1174897.5, 1174889.25, 1174886.5, 1174856.375, 1174831.25, 1174827.625, 1174819.25, 1174805, 1174797.75, 1174787.25, 1174782.5, 1174764.75, 1174757.5, 1174748.75, 1174738.125, 1174715.25, 1174708.625, 1174678.75, 1174673, 1174661.75, 1174651, 1174644.5, 1174632.75, 1174617.875, 1174605.75, 
1174583.375, 1174555.125, 1174500.5, 1174480.625, 1174437.75, 1174435.75, 1174417.5, 1174401, 1174384, 1174356.125, 1174336, 1174331, 1174343, 1174351, 1174354.25, 1174375.75, 1174408.125, 1174446.75, 1174451.875, 1174476.625, 1174486, 1174516.375, 1174523.75, 1174527, 1174529.25, 1174537.625, 1174542.75, 1174543.375, 1174545.625, 1174544.25, 1174538.875, 1174533.75, 1174529.125, 1174513.5, 1174513, 1174508.75, 1174509.125, 1174507.75, 1174506.25, 1174495.75, 1174490.25, 1174490, 1174494.375, 1174473, 
1174471, 1174473.625, 1174477.375, 1174495.25, 1174500.25, 1174512.375, 1174517.375, 1174531.125, 1174545, 1174550.625, 1174550.875, 1174552.25, 1174552.875, 1174557, 1174582.875, 1174590.875, 1174599.25, 1174600, 1174602.375, 1174608.759, 1174613.25, 1174614.629, 1174617.5, 1174614.25, 1174603.875, 1174590, 1174587.168, 1174584, 1174583.956, 1174583.875, 1174583.485, 1174583.125, 1174583.556, 1174584.5, 1174594.001, 1174614.25, 1174635.899, 1174648.5, 1174673.388, 1174684.5, 1174701.25, 1174710.875, 
1174713.21, 1174732.125, 1174756.375, 1174768.494, 1174769.375, 1174770.617, 1174772.25, 1174771.375, 1174771, 1174775.334, 1174777.25, 1174793.5, 1174810.25, 1174829.125, 1174840.632, 1174855.875, 1174875.875, 1174879.708, 1174886, 1174894.75, 1174907.625, 1174920.006, 1174924, 1174929.663, 1174939.875, 1174944.548, 1174952.75, 1174954.111, 1174955.625, 1174949.636, 1174942.625, 1174925.125, 1174921.969, 1174917.25, 1174916.721, 1174916.5, 1174915.625, 1174913.996, 1174913.125, 1174912.346, 1174911.875, 
1174911.098, 1174910.25, 1174909.375, 1174909.125, 1174908.411, 1174908.375, 1174908.306, 1174906.75, 1174909.201, 1174911.125, 1174927.043, 1174932.25, 1174970.5, 1175008.625, 1175038.25, 1175040.195, 1175067.5, 1175096.75, 1175122.848, 1175141.375, 1175185.375, 1175197.068, 1175209.5, 1175223.423, 1175234.625, 1175244.56, 1175254.499, 1175258.375, 1175257.825, 1175257.5, 1175256.75, 1175270.375, 1175314, 1175354.368, 1175373.125, 1175418.125, 1175449, 1175482, 1175502.375, 1175502.96, 1175505.125, 
1175514.5, 1175535, 1175563.25, 1175587.028, 1175595.25, 1175600.431, 1175614.625, 1175623.982, 1175626.125, 1175644.25, 1175664.871, 1175671, 1175693.93, 1175701.625, 1175716.337, 1175724.645, 1175741.5, 1175760.25, 1175778, 1175787.085, 1175796.25, 1175810.855, 1175820.375, 1175839.907, 1175851.625, 1175852.523, 1175891.25, 1175926.125, 1175945.5, 1175947.082, 1175952.625, 1175953.625, 1175954.874, 1175960, 1175966.485, 1175973, 1175977.237, 1175979.375, 1175985.25, 1175992.55, 1175996.75, 1175998.383, 
1176002.625, 1176003.125, 1176004.5, 1176010.178, 1176011.5, 1176029.437, 1176052.5, 1176074.625, 1176081.545, 1176092.375, 1176105.375, 1176117.75, 1176130.783, 1176141.125, 1176149.875, 1176160.625, 1176177, 1176177.588, 1176192.25, 1176204.125, 1176215.375, 1176216.541, 1176223.25, 1176227.625, 1176230.5, 1176233.625, 1176237.107, 1176238.875, 1176244.968, 1176246.375, 1176264.625, 1176293, 1176313.255, 1176323.25, 1176335.608, 1176337.875, 1176349.575, 1176355.5, 1176357.05, 1176362.625, 1176366.25, 
1176367.516, 1176374.75, 1176380.001, 1176385.75, 1176392.951, 1176396.75, 1176398.94, 1176401.875, 1176402.011, 1176402.125, 1176402.375, 1176402.75, 1176402.922, 1176403.125, 1176404.125, 1176404.403, 1176405.125, 1176405.526, 1176411.125, 1176421.117, 1176423.625, 1176432.5, 1176437.013, 1176454.375, 1176496.375, 1176539.611, 1176554.625, 1176631.625, 1176689.339, 1176707.375, 1176726.149, 1176738, 1176740.035, 1176741.875, 1176742.544, 1176749, 1176750.714, 1176753.75, 1176766, 1176778.284, 1176788, 
1176794.136, 1176801.25, 1176819.5, 1176840.368, 1176866.25, 1176895.257, 1176915.125, 1176934.625, 1176936.648, 1176950.875, 1176992.625, 1177034.625, 1177051.75, 1177054.488, 1177056.5, 1177073.912, 1177074.754, 1177098.763, 1177120.25, 1177172.5, 1177183.935, 1177204, 1177216.875, 1177228.375, 1177236.607, 1177238.25, 1177243.347, 1177250.375, 1177269.149, 1177273, 1177279.434, 1177292.875, 1177300.25, 1177301.945, 1177302.5, 1177303.374, 1177304.25, 1177305.375, 1177308.379, 1177309, 1177310.725, 
1177316.125, 1177321.926, 1177324.395, 1177327.695, 1177333.5, 1177341.25, 1177343.75, 1177348.875, 1177364.375, 1177390.5, 1177416.75, 1177427.318, 1177432.029, 1177450.75, 1177475.608, 1177478.875, 1177507.75, 1177536.125, 1177563.375, 1177565.216, 1177586.125, 1177592.636, 1177596, 1177596.375, 1177596.75, 1177597.83, 1177599.625, 1177607.75, 1177609.85, 1177617.125, 1177625.673, 1177627.5, 1177641.25, 1177642.776, 1177651.375, 1177652.071, 1177652.75, 1177652.123, 1177652, 1177660.829, 1177666.75, 
1177704.75, 1177742, 1177759.568, 1177767.875, 1177785.671, 1177791.125, 1177810.25, 1177822.75, 1177837.375, 1177853.875, 1177857.457, 1177862, 1177866.399, 1177867.625, 1177870.433, 1177876.375, 1177878.99, 1177881.375, 1177882.615, 1177887.25, 1177897.66, 1177901.625, 1177922.5, 1177929.026, 1177945.5, 1177957.239, 1177964.375, 1177976.5, 1177992.375, 1178003.019, 1178013.375, 1178020.718, 1178030.375, 1178034.386, 1178039, 1178041.261, 1178043.25, 1178049.875, 1178059.375, 1178071.635, 1178077.625, 
1178098.965, 1178104.25, 1178109.338, 1178123.25, 1178134.125, 1178142, 1178149, 1178162.25, 1178182.5, 1178194.227, 1178205, 1178224.5, 1178226.657, 1178237.25, 1178239.526, 1178241.5, 1178241.564, 1178241.625, 1178241.257, 1178241, 1178240.348, 1178239.625, 1178237.25, 1178234.25, 1178231.5, 1178232.125, 1178243.625, 1178261.75, 1178264.082, 1178272.75, 1178274.056, 1178276.375, 1178275.768, 1178275.625, 1178272.625, 1178271.807, 1178270.625, 1178269.481, 1178268.75, 1178267.7, 1178267, 1178265.812, 
1178265.5, 1178265.168, 1178264.25, 1178263.816, 1178263.625, 1178263.4, 1178262.75, 1178262.49, 1178262, 1178261.125, 1178260.504, 1178260.25, 1178259.25, 1178258.497, 1178256.75, 1178253.125, 1178251.23, 1178249.875, 1178250.378, 1178251, 1178254.705, 1178257.625, 1178262.516, 1178267.625, 1178278.5, 1178286.096, 1178293, 1178309.625, 1178310.185, 1178327.5, 1178348.375, 1178365.125, 1178376.895, 1178378.625, 1178381.111, 1178397.625, 1178418.751, 1178420.473, 1178437, 1178447.779, 1178452, 1178462.875, 
1178466.686, 1178474.125, 1178489, 1178501.464, 1178511.625, 1178541.125, 1178560.544, 1178570.5, 1178594.821, 1178598.25, 1178626.625, 1178666.375, 1178687, 1178686, 1178662.5, 1178644.75, 1178616, 1178600.625, 1178583.25, 1178575.75, 1178557.75, 1178537.875, 1178531.75, 1178512.75, 1178482.875, 1178476, 1178464.25, 1178421.75, 1178415.75, 1178409.875, 1178398.75, 1178360.75, 1178339.125, 1178294.125, 1178250.25, 1178233.125, 1178220, 1178206, 1178191.25, 1178097.75, 1178091, 1178064.5, 1178055.75, 
1178040.25, 1178010.75, 1177985, 1177975.25, 1177936, 1177932.25, 1177912.75, 1177897.75, 1177884.25, 1177872.625, 1177864.625, 1177845.25, 1177826.25, 1177807.25, 1177789.625, 1177757.875, 1177745.25, 1177718.75, 1177699.75, 1177691.875, 1177682.75, 1177649.25, 1177634.125, 1177623.125, 1177589.25, 1177580.25, 1177533.25, 1177507.375, 1177486.5, 1177458.75, 1177446.25, 1177396.25, 1177378.875, 1177339.625, 1177325.375, 1177294.75, 1177265.75, 1177257.625, 1177208.75, 1177192.625, 1177151.75, 1177138.75, 
1177129, 1177077.875, 1177011.5, 1177000.875, 1176968.75, 1176936.25, 1176922.75, 1176902.375, 1176874.25, 1176865.25, 1176851.375, 1176789.75, 1176726, 1176711.875, 1176662.75, 1176646.75, 1176619.125, 1176607.125, 1176545.75, 1176497.25, 1176488.125, 1176466.625, 1176427, 1176399, 1176353.75, 1176343.75, 1176304.75, 1176294.75, 1176283.5, 1176233, 1176192, 1176182.875, 1176169.75, 1176154.125, 1176120.875, 1176112.875, 1176034.875, 1175996.25, 1175992.25, 1175989, 1175973.25, 1175968.125, 1175963.25, 
1175947.25, 1175935.125, 1175914, 1175906.25, 1175874.125, 1175851.875, 1175823.625, 1175815.75, 1175793, 1175738.25, 1175716.5, 1175702.625, 1175694.625, 1175675.5, 1175648.25, 1175641.25, 1175634.25, 1175601.25, 1175587.625, 1175540.625, 1175513.625, 1175495.375, 1175423.375, 1175402.25, 1175392.125, 1175344.875, 1175337.75, 1175333.75, 1175294.5, 1175280.625, 1175269.25, 1175247, 1175232.625, 1175211.125, 1175156.75, 1175103, 1175075.75, 1175038.5, 1175027.25, 1174995.25, 1174970.25, 1174949, 
1174930.5, 1174904.75, 1174891.375, 1174888.625, 1174886.25, 1174878.75, 1174873.375, 1174839.75, 1174813.25, 1174805.875, 1174804.25, 1174806.5, 1174804.125, 1174804.75, 1174810.25, 1174818, 1174819.25, 1174823.5, 1174823.375, 1174818, 1174815.75, 1174804.125, 1174802.75, 1174805.75, 1174814.375, 1174820.75, 665762.375, 665750.25, 665694.812, 665681.75, 665620.375, 665592.812, 665539.062, 665482.125, 665436.375, 665419.375, 665380.375, 665345.312, 665291.312, 665277.312, 665262.437, 665246.562, 
665206.312, 665197.312, 665180.937, 665175.812, 665129.437, 665085.25, 665076.062, 665038.625, 665019, 665001.687, 664992.187, 664984, 664932.125, 664887.687, 664857.25, 664825.75, 664774.687, 664767.375, 664741.062, 664733.812, 664667.187, 664638.625, 664626.375, 664618.875, 664616.187, 664619.687, 664628.812, 664634.625, 664649.375, 664646.5, 664645.687, 664645.625, 664649.875, 664661.187, 664661.5, 664658.312, 664661.5, 664661.25, 664637.687, 664614, 664605.125, 664570.937, 664515.187, 664454.625, 
664449.875, 664432.875, 664424.25, 664391.437, 664382.75, 664376.812, 664368.937, 664244, 664215.125, 664200.125, 664172.187, 664158.062, 664116.75, 664096.5, 664041.187, 663960.312, 663924.25, 663883.937, 663826.812, 663813.75, 663802.625, 663764.125, 663728.812, 663711.75, 663677.875, 663614.812, 663592.687, 663553.687, 663534.812, 663492.5, 663469.625, 663250.625, 663203.75, 663139.187, 663116.75, 663103.937, 663095.937, 663087.937, 663048.875, 663022, 662930.875, 662905.187, 662896.5, 662896.125, 
662900.312, 662916.933, 662928.625, 662939.531, 662962.25, 662990.25, 663009.875, 663018.25, 663019.961, 663021.875, 663022.536, 663023.75, 663029.703, 663035.187, 663042.41, 663058.25, 663073.625, 663081.312, 663084.394, 663086.187, 663086.836, 663087.125, 663087.375, 663088.375, 663088.615, 663090.562, 663094.125, 663098.378, 663098.687, 663106.138, 663115.937, 663145.562, 663164.125, 663174.829, 663179.562, 663202.687, 663214.687, 663227.875, 663239.086, 663253.937, 663286.375, 663301.635, 663326.687, 
663362.062, 663392.687, 663414.472, 663421.5, 663429.459, 663443.812, 663451.23, 663464.25, 663472.951, 663482.625, 663489.651, 663497.875, 663526.437, 663541.866, 663564.937, 663577.114, 663582.5, 663595.625, 663623.778, 663641.75, 663653.195, 663660.125, 663673.76, 663688.625, 663703.625, 663710.312, 663725.723, 663726.5, 663728.017, 663762.125, 663785.23, 663803.375, 663817.079, 663821.562, 663824.187, 663826.625, 663828.312, 663829.31, 663843.312, 663872.437, 663885.23, 663894.312, 663906.812, 
663910.326, 663914.062, 663915.76, 663917.125, 663922.498, 663927.874, 663949.437, 663959.693, 663965.75, 663982.187, 664006.812, 664022.5, 664027.365, 664029.625, 664034.062, 664035.812, 664037.625, 664038.812, 664038.826, 664038.875, 664051.312, 664078.5, 664096.312, 664099.192, 664100.187, 664101.123, 664103.687, 664111.01, 664112.687, 664127.312, 664143.308, 664148.062, 664165.752, 664171.687, 664184.081, 664191.084, 664209, 664228.875, 664245.187, 664250.881, 664256.625, 664264.836, 664270.187, 
664286.633, 664296.5, 664297.461, 664338.875, 664379.437, 664403.625, 664405.582, 664412.437, 664414.875, 664417.875, 664430.187, 664443.314, 664456.5, 664464.892, 664469.125, 664468.062, 664466.594, 664465.75, 664465.42, 664464.562, 664464.375, 664464.312, 664463.451, 664463.25, 664460.829, 664457.437, 664453.625, 664451.992, 664449.437, 664445.312, 664440.5, 664435.003, 664430.562, 664426.875, 664424.125, 664422.312, 664422.296, 664421.875, 664421.187, 664418.437, 664417.614, 664412.875, 664404.562, 
664398.187, 664392.125, 664385.908, 664382.75, 664378.231, 664377.187, 664377.187, 664378.687, 664369.552, 664348.625, 664336.215, 664333.937, 664329.706, 664327.562, 664326.964, 664324.812, 664328.25, 664329.432, 664336.187, 664342.274, 664348.937, 664359.575, 664365.187, 664369.406, 664375.062, 664377.483, 664379.5, 664385.25, 664389.875, 664391.107, 664392.562, 664396.125, 664397.151, 664399.812, 664401.057, 664399.812, 664397.914, 664397.437, 664396, 664396, 664395.812, 664394.437, 664381.865, 
664377.5, 664346.437, 664325.628, 664319.125, 664303.646, 664293.875, 664286.36, 664279.562, 664279.469, 664278.562, 664278.608, 664278.687, 664265.375, 664249.044, 664236.125, 664225.474, 664213.125, 664193.437, 664180.158, 664163.687, 664136.647, 664118.125, 664060.937, 664055.181, 664014.687, 663992.187, 663987.812, 663975.875, 663960.997, 663950.062, 663939.031, 663938.5, 663938.236, 663938, 663931.937, 663929.533, 663925.312, 663921, 663915.562, 663908.06, 663906.562, 663897.998, 663886.187, 
663860.878, 663855.687, 663848.526, 663833.562, 663826.375, 663825.48, 663825.187, 663824.813, 663824.437, 663824, 663812.968, 663810.687, 663804.21, 663783.937, 663772.776, 663768.052, 663766.266, 663763.125, 663758.5, 663756.812, 663757, 663755.812, 663773.437, 663814.5, 663832.908, 663841.075, 663849.187, 663852.06, 663852.437, 663857.125, 663868.937, 663882.437, 663883.328, 663893.437, 663896.569, 663898.187, 663899, 663913.312, 663925.148, 663944.812, 663968.625, 663971.145, 663979.875, 663990.379, 
663992.625, 664009.312, 664013.597, 664037.75, 664055.311, 664072.437, 664085.125, 664087.625, 664087.101, 664086.75, 664094.625, 664119.437, 664139.891, 664149.562, 664171.329, 664178, 664201.875, 664222.937, 664239.937, 664240.687, 664238.456, 664235.625, 664233.034, 664232.312, 664230.688, 664227.25, 664225.844, 664224.562, 664224.206, 664222.875, 664221.97, 664221.625, 664224.437, 664225.803, 664229.25, 664230.844, 664231.812, 664232.562, 664233.437, 664234.641, 664235.812, 664237.297, 664239.25, 
664240.587, 664242.125, 664244.386, 664246.375, 664265.687, 664294.75, 664299.998, 664302.562, 664293.896, 664291.75, 664290.361, 664286.562, 664288.062, 664290.25, 664291.312, 664291, 664290.75, 664291.662, 664292.5, 664292.562, 664292.235, 664290.625, 664290.223, 664289.875, 664290.42, 664290.937, 664301.794, 664309.375, 664331.318, 664355.625, 664412.375, 664470.375, 664526.25, 664565.812, 664596.687, 664630.187, 664638.283, 664668.375, 664687.405, 664721.187, 664773.364, 664785.625, 664838.5, 
664853.191, 664874.437, 664895.341, 664908.687, 664929.387, 664943.187, 664969.275, 664976.125, 664982.398, 664999.75, 665008.441, 665012.25, 665015.436, 665024.625, 665029.346, 665038.25, 665053.312, 665062.054, 665065.625, 665070.5, 665071.63, 665074.562, 665083.812, 665092.704, 665099.062, 665108.733, 665120.687, 665137.149, 665150.125, 665162.476, 665175.375, 665195.187, 665209.495, 665222.5, 665252.437, 665253.218, 665277.375, 665303.875, 665327.75, 665344.37, 665346.812, 665349.127, 665364.5, 
665380.001, 665382.472, 665406.187, 665434.886, 665446.125, 665478.562, 665487.686, 665505.5, 665533.812, 665546.655, 665557.125, 665579.625, 665593.631, 665600.812, 665613.247, 665615, 665626.5, 665654.437, 665681.937, 665682.687, 665695.75, 665711.062, 665729.875, 665739.25, 665746.562, 665760.25, 665785.562, 665803.75, 665807.5, 665806.687, 665802.437, 665800.125, 665793.625, 665759.75, 665756.5, 665756.25, 665760.812, 665782.25, 665798.375, 665821.562, 665839.75, 665845.062, 665847.5, 665845.875, 
665840.25, 665803.25, 665798.937, 665785.812, 665780.437, 665769.75, 665757.5, 665750.375, 665744.937, 665726.25, 665722.125, 665685.187, 665660.5, 665647.937, 665641.437, 665641.062, 665647.25, 665650.5, 665649.687, 665638.937, 665609.5, 665600.937, 665590.812, 665587, 665585.687, 665587.312, 665599.937, 665603.312, 665603.812, 665598.375, 665598, 665623.062, 665642.062, 665665.25, 665704.125, 665719.625, 665764.687, 665772.937, 665780.312, 665784.75, 665801.5, 665822.312, 665827, 665847.937, 665850.312, 
665844.562, 665845, 665841.625, 665819.375, 665781.5, 665772.062, 665728.625, 665692.125, 665678.562, 665662.687, 665644.437, 665641.062, 665638.437, 665652.875, 665672.25, 665674.687, 665679.625, 665676.937, 665668.75, 665669.25, 665698.75, 665734.812, 665739.437, 665750.562, 665765.937, 665787.75, 665816.937, 665820.5, 665817.875, 665819.5, 665824, 665859, 665882.312, 665885.937, 665886.375, 665879.687, 665861.25, 665860.937, 665884.687, 665898.125, 665900.937, 665904.812, 665922.187, 665927, 665922.75, 
665900.062, 665878.5, 665857.562, 665850.187, 665806.75, 665788.75, 665770.562, 665767.187, 665762.25, 665733.875, 665724.937, 665723.375, 665723, 665725.25, 665732.062, 665732.812, 665730.5, 665705.062, 665698.437, 665697.5, 665698.375, 665702.625, 665725.625, 665729.75, 665734.312, 665762.437, 665766.125, 665765.937, 665746.25, 665744.687, 665753.187, 665782.312, 665792.75, 665802.875, 665812.625, 665829.375, 665835.25, 665839.687, 665846.25, 665871.937, 665893.937, 665923.125, 665959.437, 666023.5, 
666055, 666075.937, 666105.937, 666143.687, 666151.5, 666192.187, 666227.125, 666233.812, 666226.75, 666196.75, 666157.562, 666144.562, 666108.75, 666090, 666081.062, 666030.125, 666007.062, 665969.75, 665954.625, 665919.062, 665905.937, 665856.937, 665793.187, 665762.375))"
